ID,ABC,ABCGG,nAcid,nBase,nHeavyAtom,nBridgehead,nHetero,nH,nC,nN,nO,nS,nX,ATS0dv,ATS1dv,ATS2dv,ATS3dv,ATS5dv,ATS6dv,ATS7dv,ATS8dv,ATS0d,ATS1d,ATS2d,ATS6d,ATS7d,ATS8d,ATS0Z,ATS1Z,ATS2Z,ATS3Z,ATS5Z,ATS6Z,ATS7Z,ATS8Z,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS6v,ATS7v,ATS8v,ATS0se,ATS1se,ATS3se,ATS4se,ATS5se,ATS6se,ATS7se,ATS8se,ATS0are,ATS1are,ATS2are,ATS3are,ATS4are,ATS5are,ATS6are,ATS7are,ATS8are,ATS0p,ATS1p,ATS2p,ATS6p,ATS7p,ATS8p,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,AATS0dv,AATS1dv,AATS2dv,AATS3dv,AATS4dv,AATS5dv,AATS6dv,AATS7dv,AATS8dv,AATS0d,AATS1d,AATS2d,AATS3d,AATS4d,AATS5d,AATS6d,AATS7d,AATS8d,AATS0Z,AATS1Z,AATS2Z,AATS3Z,AATS4Z,AATS5Z,AATS6Z,AATS7Z,AATS8Z,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS5m,AATS6m,AATS7m,AATS8m,AATS0v,AATS1v,AATS2v,AATS3v,AATS4v,AATS5v,AATS6v,AATS7v,AATS8v,AATS0se,AATS1se,AATS2se,AATS3se,AATS4se,AATS5se,AATS6se,AATS7se,AATS8se,AATS0pe,AATS1pe,AATS2pe,AATS3pe,AATS4pe,AATS5pe,AATS6pe,AATS7pe,AATS8pe,AATS0are,AATS1are,AATS2are,AATS3are,AATS4are,AATS5are,AATS6are,AATS7are,AATS8are,AATS0p,AATS1p,AATS2p,AATS3p,AATS4p,AATS5p,AATS6p,AATS7p,AATS8p,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC0dv,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC0d,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC0Z,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0se,ATSC1se,ATSC2se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC1pe,ATSC0are,ATSC1are,ATSC2are,ATSC3are,ATSC4are,ATSC5are,ATSC6are,ATSC7are,ATSC8are,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0c,AATSC1c,AATSC2c,AATSC3c,AATSC4c,AATSC5c,AATSC6c,AATSC7c,AATSC8c,AATSC0dv,AATSC1dv,AATSC2dv,AATSC3dv,AATSC4dv,AATSC5dv,AATSC6dv,AATSC7dv,AATSC8dv,AATSC0d,AATSC1d,AATSC2d,AATSC3d,AATSC4d,AATSC5d,AATSC6d,AATSC7d,AATSC8d,AATSC0Z,AATSC1Z,AATSC2Z,AATSC3Z,AATSC4Z,AATSC5Z,AATSC6Z,AATSC7Z,AATSC8Z,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC6m,AATSC7m,AATSC8m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC6v,AATSC7v,AATSC8v,AATSC0se,AATSC1se,AATSC2se,AATSC3se,AATSC4se,AATSC5se,AATSC6se,AATSC7se,AATSC8se,AATSC0pe,AATSC1pe,AATSC0are,AATSC1are,AATSC2are,AATSC3are,AATSC4are,AATSC5are,AATSC6are,AATSC7are,AATSC8are,AATSC0p,AATSC1p,AATSC2p,AATSC3p,AATSC4p,AATSC5p,AATSC6p,AATSC7p,AATSC8p,AATSC0i,AATSC1i,AATSC2i,AATSC3i,AATSC4i,AATSC5i,AATSC6i,AATSC7i,AATSC8i,MATS1c,MATS2c,MATS3c,MATS4c,MATS5c,MATS6c,MATS7c,MATS8c,MATS1dv,MATS2dv,MATS3dv,MATS4dv,MATS5dv,MATS6dv,MATS7dv,MATS8dv,MATS1d,MATS2d,MATS3d,MATS4d,MATS5d,MATS6d,MATS7d,MATS8d,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1v,MATS2v,MATS3v,MATS4v,MATS5v,MATS6v,MATS7v,MATS8v,MATS1se,MATS2se,MATS3se,MATS5se,MATS6se,MATS7se,MATS8se,MATS1are,MATS2are,MATS3are,MATS4are,MATS5are,MATS6are,MATS7are,MATS8are,MATS1p,MATS2p,MATS3p,MATS4p,MATS5p,MATS6p,MATS7p,MATS8p,MATS1i,MATS2i,MATS3i,MATS4i,MATS5i,MATS6i,MATS7i,MATS8i,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS1dv,GATS2dv,GATS3dv,GATS4dv,GATS5dv,GATS6dv,GATS7dv,GATS8dv,GATS1d,GATS2d,GATS3d,GATS4d,GATS5d,GATS6d,GATS7d,GATS8d,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS1v,GATS2v,GATS3v,GATS4v,GATS5v,GATS6v,GATS7v,GATS8v,GATS1se,GATS2se,GATS4se,GATS5se,GATS6se,GATS7se,GATS8se,GATS1pe,GATS1are,GATS2are,GATS3are,GATS4are,GATS5are,GATS6are,GATS7are,GATS8are,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS6i,GATS7i,GATS8i,BalabanJ,BertzCT,nBonds,nBondsS,nBondsD,nBondsA,nBondsM,nBondsKS,nBondsKD,RNCG,RPCG,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,FCSP3,Xch-5d,Xch-6d,Xch-7d,Xch-3dv,Xch-4dv,Xch-5dv,Xch-6dv,Xch-7dv,Xc-3d,Xc-4d,Xc-5d,Xc-6d,Xc-3dv,Xc-4dv,Xc-5dv,Xc-6dv,Xpc-4d,Xpc-5d,Xpc-6d,Xpc-4dv,Xpc-5dv,Xpc-6dv,Xp-1d,Xp-2d,Xp-3d,Xp-4d,Xp-5d,Xp-6d,Xp-7d,AXp-1d,AXp-2d,AXp-3d,AXp-4d,AXp-5d,AXp-6d,AXp-7d,Xp-0dv,Xp-1dv,Xp-2dv,Xp-3dv,Xp-4dv,Xp-5dv,Xp-6dv,Xp-7dv,AXp-0dv,AXp-1dv,AXp-2dv,AXp-3dv,AXp-4dv,AXp-5dv,AXp-6dv,AXp-7dv,SZ,Sm,Sv,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,NsCH3,NdCH2,NssCH2,NtCH,NdsCH,NaaCH,NsssCH,NtsC,NdssC,NaasC,NaaaC,NssssC,NsNH2,NssNH,NaaNH,NtN,NdsN,NaaN,NsssN,NaasN,NsOH,NdO,NssO,NsF,NdS,NssS,NaaS,NdssS,NddssS,NsCl,NsBr,SsCH3,SdCH2,SssCH2,StCH,SdsCH,SaaCH,SsssCH,StsC,SdssC,SaasC,SaaaC,SssssC,SsNH2,SssNH,SaaNH,StN,SdsN,SaaN,SsssN,SaasN,SsOH,SdO,SssO,SsF,SdS,SssS,SaaS,SdssS,SddssS,SsCl,SsBr,MAXaaCH,MAXaasC,MINaaCH,MINaasC,ECIndex,fragCpx,fMF,nHBAcc,nHBDon,IC0,IC1,IC2,IC3,IC5,TIC0,TIC1,TIC2,TIC5,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,BIC0,BIC1,BIC2,BIC3,BIC4,BIC5,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,MIC0,MIC1,MIC2,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,Kier2,Kier3,FilterItLogS,VMcGowan,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,MDEC-22,MDEC-23,MDEC-33,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TMPC10,piPC1,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC10,apol,bpol,nRing,n6Ring,nHRing,n5HRing,n6HRing,naRing,n6aRing,naHRing,n5aHRing,n6aHRing,n3ARing,nAHRing,n5AHRing,n6AHRing,nFHRing,n9FHRing,nFaHRing,n9FaHRing,n10FaHRing,nFAHRing,n8FAHRing,n9FAHRing,n12FAHRing,nG12FAHRing,nRot,RotRatio,SLogP,SMR,TopoPSA(NO),TopoPSA,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT10,Radius,TopoShapeIndex,PetitjeanIndex,Vabc,VAdjMat,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TMWC10,SRW02,SRW03,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,TSRW10,MW,AMW,WPath,WPol,Zagreb1,Zagreb2,mZagreb2
CHEMBL387748,25.40347346,18.27011917,0,0,32,0,7,19,25,7,0,0,0,446.0,492.0,673.0,672.0,612.0,607.0,593.0,556.0,191,238,366,375,382,354,1262,1490,2151,2284,2130,2155,2111,2023,4999.280584,5739.228392,8180.477306,8462.538766,7885.917862,7855.407802,7909.776698,7717.665065,7384.091743,12881.7129,16038.47852,22974.54673,23437.75021,23408.70895,22852.31143,387.575168,425.00872,855.685064,869.595,849.025016,866.431416,895.379348,832.521612,314.1843,350.533,561.0509,696.8586,702.8109,684.7168,701.8937,720.2548,670.9046,86.64014519,108.4228979,158.0603144,167.8695397,169.7072892,166.5847032,8042.194003,13438.47702,17537.59375,18071.40014,17609.2155,18065.61426,18919.36153,17249.58648,8.745098039,8.945454545,7.561797753,6.054054054,5.447368421,5.464285714,5.371681416,5.025423729,5.054545455,3.745098039,4.327272727,4.112359551,3.594594595,3.377192982,3.464285714,3.318584071,3.237288136,3.218181818,24.74509804,27.09090909,24.16853933,20.57657658,18.86842105,19.01785714,19.07079646,17.88983051,18.39090909,98.02510949,104.3496071,91.91547535,76.23908798,69.17471809,70.13756966,69.99802388,65.40394123,67.12810675,252.5826059,291.6087004,258.1409745,223.4488281,207.5518738,208.5094739,207.4137187,198.3788894,207.7482857,7.599513098,7.727431273,7.69580809,7.70887445,7.628026316,7.5805805,7.667534655,7.587960576,7.568378291,6.259092157,6.528718182,6.436810112,6.379476577,6.264702632,6.21819375,6.304883186,6.196374576,6.20444,6.160476471,6.373327273,6.303942697,6.278005405,6.165007895,6.113542857,6.211448673,6.103854237,6.099132727,1.698826376,1.971325416,1.775958589,1.579680176,1.491625685,1.501194721,1.485571148,1.438197366,1.514406393,160.0387202,146.2217091,150.9941239,157.9963401,158.5210539,157.2251384,159.8726926,160.3335723,156.8144226,0.759192738,-0.378539035,-0.118945077,0.282639413,-0.304444688,0.160930523,0.036139482,-0.145208261,0.196256308,182.1568627,55.5171088,3.000768935,-52.4982699,-35.66435986,-9.520953479,-27.54363706,-20.22568243,-14.45597847,28.62745098,9.852748943,-1.918492887,-2.365628604,-6.814302191,-3.044598231,-0.370626682,-6.000768935,-4.157247213,330.1568627,15.71318724,19.86351403,-73.51787774,-57.66435986,8.753556324,-54.83775471,5.342945021,-66.39715494,1581.903906,75.68525513,91.36040872,-349.1088683,-274.8567603,35.59149478,-260.4509228,29.11486491,-323.9196441,2443.906797,56.91301022,-132.9941597,-248.9531906,-395.950078,-291.7736492,-235.8295672,176.3693727,-596.0221312,1.854667294,-0.152673827,0.000413702,-0.137635405,-0.494339128,0.176938491,-0.237100318,-0.213288014,0.371601758,-0.079556709,3.926964706,-0.184608997,0.16533218,-0.540311419,-0.977621107,0.455471626,-0.603551211,-0.38987128,0.472917301,10.97782196,-0.100228268,-1.376476809,-0.158179798,-1.852813481,-2.066462653,-0.583098237,0.911886238,-2.278736402,89.97702037,-12.2990354,-26.77172285,20.99498351,-20.36161272,-26.51078159,4.758614528,3.825670337,5.16645193,0.014886132,-0.006882528,-0.001336462,0.002546301,-0.002670567,0.00143688,0.000319818,-0.001230578,0.001784148,3.571703191,1.009401978,0.033716505,-0.472957386,-0.312845262,-0.085008513,-0.243749001,-0.171404088,-0.131417986,0.561322568,0.17914089,-0.0215561,-0.021311969,-0.059774581,-0.027183913,-0.003279882,-0.050853974,-0.037793156,6.473663975,0.285694313,0.223185551,-0.662323223,-0.505827718,0.078156753,-0.485289865,0.045279195,-0.603610499,31.01772365,1.376095548,1.026521446,-3.14512494,-2.411024213,0.317781203,-2.304875423,0.246736143,-2.944724038,47.91974111,1.034782004,-1.494316401,-2.242821537,-3.473246298,-2.605121868,-2.08698732,1.4946557,-5.41838301,0.036366025,-0.002775888,4.65e-06,-0.001239959,-0.004336308,0.001579808,-0.002098233,-0.001807526,0.003378198,0.074605844,-0.001446486,0.076999308,-0.003356527,0.001857665,-0.00486767,-0.008575624,0.004066711,-0.005341161,-0.003303994,0.004299248,0.215251411,-0.001822332,-0.015466032,-0.001425043,-0.01625275,-0.018450559,-0.005160161,0.007727849,-0.020715785,1.764255301,-0.223618825,-0.300805875,0.189143996,-0.178610638,-0.236703407,0.042111633,0.032420935,0.046967745,-0.462344944,-0.089778965,0.171051889,-0.179399687,0.096524716,0.02148432,-0.0826661,0.119853044,0.282610823,0.009439896,-0.132417886,-0.087589938,-0.023800554,-0.068244473,-0.047989455,-0.036794207,0.319140722,-0.03840234,-0.037967419,-0.106488825,-0.048428327,-0.005843133,-0.090596703,-0.067328767,0.044364814,0.033094674,-0.101397671,-0.077730534,0.010245149,-0.074308336,0.007954682,-0.09493682,0.021594065,-0.031183733,-0.046803707,-0.07248049,-0.054364273,-0.043551724,0.031190813,-0.113072043,-0.076331899,0.000127821,-0.034096621,0.043441865,-0.057697614,-0.049703687,0.092894336,-0.043591654,0.024125736,-0.063217067,-0.111372738,0.052814903,-0.069366353,-0.042909397,0.055834894,-0.008466064,-0.071851011,-0.006620366,-0.075505892,-0.085716323,-0.023972718,0.035901504,-0.096239952,-0.126749697,-0.170500196,0.107208971,-0.101238544,-0.134166187,0.023869353,0.018376555,0.026621853,1.481348608,1.163058943,1.053067959,1.345283885,1.015168958,1.235725863,1.229043147,0.906602573,0.481602897,0.874354447,1.111555581,1.07628463,0.995021529,1.04937272,1.06771451,0.976930228,0.666874222,1.14802986,1.046371714,1.156723143,1.146190068,0.973754394,1.139714418,1.040006227,0.703370607,0.800596685,1.031199325,1.043890996,0.953077452,1.047926032,0.997106069,1.049167366,0.809179651,0.905372334,0.950084712,1.019190277,1.021191938,0.978521153,0.947865436,1.081858522,0.915903553,0.938853995,1.192322424,0.93346931,1.20902299,1.11910382,0.848316816,0.790249345,0.841211811,0.880944562,1.165073548,1.165725567,0.920166106,1.191202388,1.104747664,0.884496456,0.898847344,0.983797258,0.925573979,1.026694733,1.056454582,0.962853197,0.93785576,1.071294229,1.182217953,1.209208366,0.943808375,1.111936,1.119297081,1.006694818,0.974849537,0.955112441,1.213935323,1462.932193,55,26,0,28,29,41,13,0.162535777,0.072252703,3,17,2,2,0,0,0,0.08,0.096225045,0.497193875,0.818546669,0.0,0.0,0.02795085,0.137732365,0.179932564,1.839879764,0.0,0.274971652,0.0,0.770207253,0.0,0.065413422,0.0,4.292777353,6.99505035,10.73452001,1.415465765,1.911535895,2.383521533,15.69100448,13.95900027,11.98106427,10.21051175,8.58710478,5.890163479,4.475359717,0.435861236,0.279180005,0.178821855,0.113450131,0.073394058,0.04637924,0.029443156,17.37137799,10.17550349,7.377308977,5.091710156,3.57760202,2.45493573,1.378746094,0.857560643,0.542855562,0.282652875,0.14754618,0.075995674,0.039751134,0.020982357,0.010856268,0.005641846,36.33333333,34.75780535,35.4531091,50.316,37.19704611,56.98041944,0.712418301,0.681525595,0.695159002,1.001499507,0.975240292,0.986588235,0.729353845,1.117263126,1,0,1,0,0,12,0,1,0,8,2,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.968061701,0.0,0.47329806,0.0,0.0,22.60714917,0.0,2.158887407,0.0,6.572312346,1.643912856,0.0,0.0,3.332529078,3.433539068,9.12398554,0.0,18.35299144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000082149,0.935448141,1.684253049,0.608385984,823,304.07,0.568627451,6,2,1.428140794,3.518533745,4.653324,5.343898136,5.500760881,72.83518049,179.445221,237.319524,280.5388049,0.251768989,0.620287361,0.820341163,0.942083468,0.962823636,0.969737026,0.233002912,0.574053072,0.759195486,0.871863499,0.89105776,0.897455847,4.244284548,2.153891597,1.019101342,0.328527206,0.210880147,0.171664461,12.09907596,32.46734185,43.17038197,46.26032383,104.9822979,61.93821204,32.88361094,27.08276619,25.78661607,24.92251599,23.72839506,11.16,5.814212519,-8.364807871,314.17,184.4093708,10.30076712,14.95193556,4.983978521,5.261891555,0.0,18.19910121,49.38830668,29.3384529,46.29261463,5.824404498,0.0,0.0,0.0,0.0,5.261891555,24.9198926,0.0,13.46849361,5.316788604,90.13914181,28.71445679,5.316788604,24.9198926,6.544756406,18.25485007,17.08178398,73.05735783,0.0,33.67863691,5.687386275,0.0,0.0,0.0,12.1082079,50.88435568,0.0,18.46005421,61.52104082,26.33794548,15.2298486,0.0,0.0,21.78653051,12.45651462,7.452419983,0.76380522,21.39687405,3.369162528,2.44135976,0.0,15.34427918,29.33424017,11.30118547,50,67,90,117,127,152,184,218,238,1311,3.970291914,4.602667056,5.250308147,5.875808155,6.456180785,6.775330417,7.258544184,7.740117377,8.222254646,8.546482692,9.604118178,62.119067,25.330933,5,4,3,1,2,5,4,3,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5,0.138888889,4.8741,123.5714,103.17,103.17,6.0,2.888888889,1.659722222,2.025,0.781666667,0.615646259,0.557362528,0.268093348,0.281566358,0.185389246,0.166666667,0.057777778,0.033194444,0.044021739,0.016992754,0.013383614,0.012385834,0.006234729,0.00721965,0.005296836,0.363174045,8,0.875,0.466666667,362.1042348,6.169925001,36,5.153291594,6.008813185,6.88857246,7.761744985,8.648396877,9.530465433,10.42153702,11.30944973,12.20385519,145.9261265,4.290459441,0.0,5.609471795,2.397895273,7.125283092,4.727387819,8.728587996,6.842683282,10.37732756,82.09909626,417.1701936,8.179807718,3050,50,172,203,7.027777778
